province,cons_no,cons_code,ballot_no,candidate_name,party,resign
กาฬสินธุ์,5,กาฬสินธุ์.05,8,นางรัศมี โพธะศรี,เศรษฐกิจ,
กาฬสินธุ์,5,กาฬสินธุ์.05,9,นายทวี ขาวผ่อง,ประชาชน,
กาฬสินธุ์,5,กาฬสินธุ์.05,10,นายทวีคิด อุปกา,ประชาธิปไตยใหม่,
กาฬสินธุ์,5,กาฬสินธุ์.05,11,นายวรพรต สมบัติมล,ทางเลือกใหม่,
กาฬสินธุ์,6,กาฬสินธุ์.06,1,นายปรีชา นันอำไพ,ประชาธิปัตย์,
กาฬสินธุ์,6,กาฬสินธุ์.06,2,นายภูมิพิพัฒน์ ไชยทองศรี,รวมไทยสร้างชาติ,
กาฬสินธุ์,6,กาฬสินธุ์.06,3,นายชนะวุธ อุทโท,เพื่อไทย,
กาฬสินธุ์,6,กาฬสินธุ์.06,4,นายสุขพัฒน์ คุณธวงศ์,ประชาชน,
กาฬสินธุ์,6,กาฬสินธุ์.06,5,นายณัฐวัฒน์ กาฬหว้า,พลวัต,
กาฬสินธุ์,6,กาฬสินธุ์.06,6,นายประเสริฐ บุญเรือง,ภูมิใจไทย,
กาฬสินธุ์,6,กาฬสินธุ์.06,7,นายสุรพงษ์ พลซื่อ,กล้าธรรม,
กาฬสินธุ์,6,กาฬสินธุ์.06,8,นายณัฏฐพงศ์ โพธะศรี,เศรษฐกิจ,
กาฬสินธุ์,6,กาฬสินธุ์.06,9,นายจุฬา ศรีบุตตะ,พลังประชารัฐ,
กาฬสินธุ์,6,กาฬสินธุ์.06,10,นางสาววรัญญา เพียรสดับ,เพื่อบ้านเมือง,
กำแพงเพชร,1,กำแพงเพชร.01,1,นางสาวนันทิตา โต๊ะดอนทอง,ประชาธิปัตย์,
กำแพงเพชร,1,กำแพงเพชร.01,2,นายไผ่ ลิกค์,กล้าธรรม,
กำแพงเพชร,1,กำแพงเพชร.01,3,นายพิบูลย์ รื่นสันต์ ทรายทองวัฒนา,เศรษฐกิจ,
กำแพงเพชร,1,กำแพงเพชร.01,4,นายปริญวัฒน์ ทวีกิจศิรพงษ์,ประชาชน,
กำแพงเพชร,1,กำแพงเพชร.01,5,นายชัยพันธ์ ศรีคชไกร,เพื่อไทย,
กำแพงเพชร,1,กำแพงเพชร.01,6,พันตำรวจโททวีวัชร ปิติปภาดา,รวมไทยสร้างชาติ,ไม่รับสมัคร
กำแพงเพชร,1,กำแพงเพชร.01,7,นายศรสิน อินทะชัย,ภูมิใจไทย,
กำแพงเพชร,2,กำแพงเพชร.02,1,นายธนากร รัตนากร,เพื่อไทย,
กำแพงเพชร,2,กำแพงเพชร.02,2,นายสุกิจ ศุภกิจเจริญ,ประชาชน,
กำแพงเพชร,2,กำแพงเพชร.02,3,นายเพชรภูมิ อาภรณ์รัตน์,กล้าธรรม,
กำแพงเพชร,2,กำแพงเพชร.02,4,นางสาวกาญจนา เสือจู,ประชาธิปัตย์,
กำแพงเพชร,2,กำแพงเพชร.02,5,นายสุวิทย์ บุศศรีเจริญ,รวมไทยสร้างชาติ,ถูกถอนสิทธิ
กำแพงเพชร,2,กำแพงเพชร.02,6,นายสมชาย ผลมา,ภูมิใจไทย,
กำแพงเพชร,2,กำแพงเพชร.02,7,นายเรวัตร์ อินทพงษ์,พลังประชารัฐ,
กำแพงเพชร,3,กำแพงเพชร.03,1,นายอรุโณทัย ชุมเสน,โอกาสใหม่,
กำแพงเพชร,3,กำแพงเพชร.03,2,นายธวัชชัย อาบทอง,ใหม่,
กำแพงเพชร,3,กำแพงเพชร.03,3,นางสาวมาลิณี กลางชาติ,เศรษฐกิจ,
กำแพงเพชร,3,กำแพงเพชร.03,4,นายนพพล ผลอำนวย,เพื่อไทย,
กำแพงเพชร,3,กำแพงเพชร.03,5,นางชัญญาฌ์ภัช เรืองระยับชัย,ภูมิใจไทย,
กำแพงเพชร,3,กำแพงเพชร.03,6,นางสาวพิชญา อาภรณ์รัตน์,กล้าธรรม,
กำแพงเพชร,3,กำแพงเพชร.03,7,นายนพพล ศรีแปงวงค์,ประชาธิปัตย์,
กำแพงเพชร,3,กำแพงเพชร.03,8,นายศักดา บุญสังวาลย์,ประชาชน,
กำแพงเพชร,3,กำแพงเพชร.03,9,นายจรัญ อิสระบัณฑิตกุล,พลังประชารัฐ,
กำแพงเพชร,4,กำแพงเพชร.04,1,นายอัศนัย แดงศรี,ประชาชน,
กำแพงเพชร,4,กำแพงเพชร.04,2,นายรุ่งเจริญ โชติมั่ง,ใหม่,
กำแพงเพชร,4,กำแพงเพชร.04,3,นายธานันท์ หล่าวเจริญ,โอกาสใหม่,
กำแพงเพชร,4,กำแพงเพชร.04,4,นายปริญญา ฤกษ์หร่าย,กล้าธรรม,
กำแพงเพชร,4,กำแพงเพชร.04,5,พันตำรวจเอก กำลาภ โตทองสุข,ภูมิใจไทย,
กำแพงเพชร,4,กำแพงเพชร.04,6,นายพลเดช ศรีแปงวงค์,ประชาธิปัตย์,
