province,prov_id,cons_no,zones,registered_voters,cons_turnout,cons_turnout_pct,cons_valid,cons_invalid,cons_blank,winner_name,winner_party,winner_votes,winner_pct,party_list_turnout,party_list_turnout_pct,party_list_valid,party_list_invalid,party_list_blank,top_party_list_party,top_party_list_votes,top_party_list_pct,ref_turnout,ref_turnout_pct,ref_valid,ref_invalid,ref_yes,ref_yes_pct,ref_no,ref_no_pct,ref_abstained
ยโสธร,YST,2,"อำเภอคำเขื่อนแก้ว (ยกเว้นทุ่งมน), อำเภอป่าติ้ว (ยกเว้นกระจาย ศรีฐาน), อำเภอมหาชนะชัย, อำเภอค้อวัง, อำเภอไทยเจริญ (เฉพาะน้ำคำ คำไผ่)",141190,81496,57.72,79014,1694,788,นายวรายุทธ จงอักษร,ภูมิใจไทย,46438,58.77,81583,57.78,77266,3297,1020,เพื่อไทย,30311,39.23,80785,57.22,78694,2091,50694,64.42,21285,27.05,6715
ยโสธร,YST,3,"อำเภอกุดชุม, อำเภอเลิงนกทา, อำเภอไทยเจริญ (ยกเว้นน้ำคำ คำไผ่)",146614,93197,63.57,87905,3394,1898,นายธนพัฒน์ ศรีชนะ,ภูมิใจไทย,41851,47.61,94013,64.12,88585,3833,1595,เพื่อไทย,31532,35.6,85908,58.59,83833,2075,54395,64.88,22871,27.28,6567
ชัยภูมิ,CPM,1,อำเภอเมืองชัยภูมิ (ยกเว้นท่าหินโงม ห้วยต้อน ซับสีทอง),129441,14912,11.52,13835,514,563,นายโอชิษฐ์ เกียรติก้องชูชัย,เพื่อไทย,7812,56.47,15241,11.77,13984,814,443,เพื่อไทย,4253,30.41,16127,12.46,15739,388,10268,65.24,4119,26.17,1352
ชัยภูมิ,CPM,2,"อำเภอบ้านเขว้า, อำเภอจัตุรัส, อำเภอเนินสง่า, อำเภอซับใหญ่",133561,83187,62.28,75776,4233,3178,นายเชิงชาย ชาลีรินทร์,เพื่อไทย,52437,69.2,83111,62.23,75737,4745,2629,เพื่อไทย,24104,31.83,78341,58.66,76100,2241,47117,61.91,21016,27.62,7967
ชัยภูมิ,CPM,3,"อำเภอบำเหน็จณรงค์, อำเภอหนองบัวระเหว, อำเภอเทพสถิต",127154,75078,59.04,69948,3486,1644,นายสัมฤทธิ์ แทนทรัพย์,ภูมิใจไทย,44269,63.29,75689,59.53,68471,5282,1936,ประชาชน,16407,23.96,71235,56.02,68762,2473,41754,60.72,19991,29.07,7017
ชัยภูมิ,CPM,4,"อำเภอเมืองชัยภูมิ (เฉพาะห้วยต้อน), อำเภอเกษตรสมบูรณ์ (เฉพาะหนองข่า), อำเภอหนองบัวแดง, อำเภอภักดีชุมพล",121184,54838,45.25,52350,1940,548,นางสาวสุชาดา ซาง แทนทรัพย์,ภูมิใจไทย,27557,52.64,54592,45.05,50442,3283,867,เพื่อไทย,12728,25.23,55405,45.72,53562,1843,32989,61.59,15880,29.65,4693
ชัยภูมิ,CPM,5,"อำเภอเกษตรสมบูรณ์ (ยกเว้นหนองข่า), อำเภอคอนสาร",132089,77587,58.74,74248,2358,981,นายศิวะ พงศ์ธีระดุลย์,เพื่อไทย,26551,35.76,77729,58.85,71527,4807,1395,เพื่อไทย,19955,27.9,79029,59.83,76347,2682,47018,61.58,22649,29.67,6680
ชัยภูมิ,CPM,6,"อำเภอภูเขียว, อำเภอบ้านแท่น",134526,84588,62.88,79010,3633,1945,นายเชวงศักดิ์ เร่งไพบูลย์วงษ์,ภูมิใจไทย,47868,60.58,84625,62.91,77617,5371,1637,เพื่อไทย,19957,25.71,79140,58.83,76222,2918,47425,62.22,22177,29.1,6620
ชัยภูมิ,CPM,7,"อำเภอเมืองชัยภูมิ (เฉพาะท่าหินโงม ซับสีทอง), อำเภอคอนสวรรค์, อำเภอแก้งคร้อ",126889,75380,59.41,72679,1916,785,นายอัครแสนคีรี โล่ห์วีระ,กล้าธรรม,37660,51.82,76294,60.13,70883,4141,1270,เพื่อไทย,25997,36.68,76316,60.14,74069,2247,47537,64.18,20753,28.02,5779
อำนาจเจริญ,ACR,1,"อำเภอเมืองอำนาจเจริญ, อำเภอหัวตะพาน",145524,85388,58.68,79648,2654,3086,นางสุขสมรวย วันทนียกุล,ภูมิใจไทย,40261,50.55,85293,58.61,79450,3730,2113,ภูมิใจไทย,23132,29.12,85105,58.48,82913,2192,44232,53.35,30889,37.25,7792
อำนาจเจริญ,ACR,2,"อำเภอชานุมาน, อำเภอปทุมราชวงศา, อำเภอพนา, อำเภอเสนางคนิคม, อำเภอลืออำนาจ",157184,98082,62.4,88929,5450,3703,นางญาณีนาถ เข็มนาค,ภูมิใจไทย,40690,45.76,97713,62.16,90537,4785,2391,ภูมิใจไทย,22123,24.44,90230,57.4,87526,2704,47044,53.75,31352,35.82,9130
บึงกาฬ,BKN,1,"อำเภอเมืองบึงกาฬ, อำเภอศรีวิไล",104792,66872,63.81,62774,2694,1404,นายสยาม เพ็งทอง,ภูมิใจไทย,34556,55.05,70549,67.32,66228,2994,1327,เพื่อไทย,22037,33.27,67597,64.51,66072,1525,44834,67.86,15975,24.18,5263
บึงกาฬ,BKN,2,"อำเภอเซกา, อำเภอบึงโขงหลง, อำเภอบุ่งคล้า",109412,73563,67.23,70695,1819,1049,นายสุริยา แป้นสุขา,ภูมิใจไทย,25911,36.65,72567,66.32,68278,3178,1111,เพื่อไทย,23027,33.73,68942,63.01,67267,1675,44918,66.78,16744,24.89,5605
บึงกาฬ,BKN,3,"อำเภอพรเจริญ, อำเภอโซ่พิสัย, อำเภอปากคาด",118398,69303,58.53,63762,3457,2084,นายวิโรจน์ สาระวงศ์,ภูมิใจไทย,32501,50.97,69384,58.6,64556,3244,1584,เพื่อไทย,19084,29.56,69318,58.55,67641,1677,45196,66.82,16656,24.62,5789
หนองบัวลำภู,NBP,1,"อำเภอเมืองหนองบัวลำภู, อำเภอโนนสัง (ยกเว้นหนองเรือ โนนเมือง โคกใหญ่ โคกม่วง นิคมพัฒนา)",139306,87806,63.03,83308,2222,2276,นายชยานันท์ เกตุเมฆ,กล้าธรรม,29441,35.34,92386,66.32,86113,4262,2011,ประชาชน,27338,31.75,82343,59.11,79931,2412,51646,64.61,21158,26.47,7127
หนองบัวลำภู,NBP,2,"อำเภอโนนสัง (ยกเว้นบ้านถิ่น กุดดู่ บ้านค้อ ปางกู่ โนนสัง), อำเภอศรีบุญเรือง, อำเภอนาวัง (ยกเว้นวังปลาป้อม)",136024,79264,58.27,75283,2329,1652,นายรุ่งเพชร ศรีกาญจนา,เพื่อไทย,34756,46.17,79315,58.31,74085,3921,1309,เพื่อไทย,25944,35.02,74450,54.73,72391,2059,47913,66.19,18979,26.22,5499
หนองบัวลำภู,NBP,3,"อำเภอนากลาง, อำเภอสุวรรณคูหา, อำเภอนาวัง (เฉพาะวังปลาป้อม)",133312,78888,59.18,74323,2781,1784,นายพรณรงค์ นิลนะมะ,กล้าธรรม,24943,33.56,78947,59.22,73396,4063,1488,ประชาชน,19253,26.23,74321,55.75,72295,2026,48227,66.71,18048,24.96,6020
ขอนแก่น,KKN,1,อำเภอเมืองขอนแก่น (เฉพาะพระลับ เมืองเก่า ในเมือง),128250,86314,67.3,78585,2510,5219,นายวีรนันท์ ฮวดศรี,ประชาชน,33395,42.5,80932,63.1,75615,2737,2580,ประชาชน,31032,41.04,89243,69.59,87671,1572,60523,69.03,21766,24.83,5382
ขอนแก่น,KKN,2,อำเภอเมืองขอนแก่น (เฉพาะสำราญ โคกสี แดงใหญ่ บึงเนียม ศิลา หนองตูม สาวะถี บ้านเป็ด),138811,99877,71.95,91205,2640,6032,นายอิทธิพล ชลธราศิริ,ประชาชน,38712,42.45,99334,71.56,92727,3387,3220,ประชาชน,39399,42.49,93552,67.4,91569,1983,61502,67.16,23321,25.47,6746
ขอนแก่น,KKN,3,"อำเภอน้ำพอง (เฉพาะบัวใหญ่ บ้านขาม บัวเงิน ทรายมูล พังทุย), อำเภอกระนวน, อำเภอเขาสวนกวาง (เฉพาะเขาสวนกวาง คำม่วง), อำเภอซำสูง",132197,83342,63.04,77806,3714,1822,นายเอกชัย สืบสารคาม,กล้าธรรม,27524,35.38,83197,62.93,77507,4166,1524,ประชาชน,24467,31.57,83395,63.08,80826,2569,53397,66.06,21206,26.24,6223
ขอนแก่น,KKN,4,"อำเภอน้ำพอง (ยกเว้นบัวใหญ่ บ้านขาม บัวเงิน ทรายมูล พังทุย), อำเภออุบลรัตน์, อำเภอเขาสวนกวาง (ยกเว้นเขาสวนกวาง คำม่วง), อำเภอเมืองขอนแก่น (เฉพาะโนนท่อน บ้านค้อ)",130881,92289,70.51,87456,2664,2169,นายรุ่งโรจน์ เย็นสบาย,เพื่อไทย,38701,44.25,92164,70.42,85617,4573,1974,เพื่อไทย,27089,31.64,87526,66.87,85020,2506,56102,65.99,22286,26.21,6632
ขอนแก่น,KKN,5,"อำเภอสีชมพู (ยกเว้นนาจาน ซำยาง), อำเภอภูเวียง (ยกเว้นกุดขอนแก่น หนองกุงเซิน), อำเภอหนองนาคำ, อำเภอเวียงเก่า",131801,81282,61.67,77433,2459,1390,นายปราชญา หงอกชัย,กล้าธรรม,34658,44.76,81333,61.71,75467,4691,1175,เพื่อไทย,28424,37.66,75512,57.29,73217,2295,48146,65.76,19374,26.46,5697
ขอนแก่น,KKN,6,"อำเภอชุมแพ, อำเภอสีชมพู (เฉพาะนาจาน ซำยาง), อำเภอภูผาม่าน",129906,86315,66.44,80055,3809,2451,นายวิศรุต ปู่เพ็ง,ภูมิใจไทย,43245,54.02,86181,66.34,79094,5062,2025,เพื่อไทย,24124,30.5,82046,63.16,79360,2686,51640,65.07,21266,26.8,6454
ขอนแก่น,KKN,7,"อำเภอบ้านฝาง, อำเภอหนองเรือ, อำเภอภูเวียง (เฉพาะกุดขอนแก่น หนองกุงเซิน)",132362,88824,67.11,81886,4330,2608,นายสุรพจน์ เตาะเจริญสุข,เพื่อไทย,32378,39.54,88625,66.96,81734,5026,1865,เพื่อไทย,27492,33.64,84085,63.53,81252,2833,53863,66.29,20951,25.79,6438
ขอนแก่น,KKN,8,"อำเภอเมืองขอนแก่น (เฉพาะท่าพระ บ้านหว้า ดอนช้าง ดอนหัน บ้านทุ่ม), อำเภอพระยืน, อำเภอมัญจาคีรี",139634,91152,65.28,84753,3417,2982,นายธนิก มาสีพิทักษ์,กล้าธรรม,32333,38.15,91350,65.42,84806,4413,2131,เพื่อไทย,24446,28.83,86983,62.29,84350,2633,54309,64.39,23076,27.36,6965
