province,cons_no,cons_code,no_1,name_1,party_1,no_2,name_2,party_2,no_3,name_3,party_3,no_4,name_4,party_4,no_5,name_5,party_5,no_6,name_6,party_6,no_7,name_7,party_7,no_8,name_8,party_8,no_9,name_9,party_9,no_10,name_10,party_10,no_11,name_11,party_11,no_12,name_12,party_12,no_13,name_13,party_13,no_14,name_14,party_14,no_15,name_15,party_15,no_16,name_16,party_16,no_17,name_17,party_17,no_18,name_18,party_18,no_19,name_19,party_19
ร้อยเอ็ด,3,ร้อยเอ็ด.03,1,นางสาววาสินีพร พลเยี่ยม,ภูมิใจไทย,2,นางสาวสิวินีย์ ปากชำนิ,ประชาธิปัตย์,3,นางรัชนี พลซื่อ,กล้าธรรม,4,นายร่วมภูมิศักดิ์ พลเยี่ยม,พลังประชารัฐ,5,นายแทนรัฐ สุจารี,เพื่อไทย,6,นายกษิเดช แก้วภูมิแห่,ประชาชน,7,นายพงษ์ศักดิ์ เสียงใส,พลังธรรมใหม่,8,นางสาวสนัฎฐา ขัติยนนท์,รวมไทยสร้างชาติ,9,นายธนาภัทร แก้วอรุณ,เศรษฐกิจ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด,4,ร้อยเอ็ด.04,1,นางสาวมารยาท มานัส,ประชาธิปัตย์,2,นางสาวสุทธิกานต์ สิทธิ์ประภากูล,โอกาสใหม่,3,นายวัจน์คมกริช ศรีวะรมย์,ประชาชน,4,นายศุภศิษย์ กอเจริญยศ,เพื่อไทย,5,นายนีโอ พลซื่อ,กล้าธรรม,6,นางสาวดนิตา มาบุญธรรม,ไทยก้าวใหม่,7,นางสาวกัญจน์พร วงศ์เวไนย,พลังประชารัฐ,8,นายนรากร นาเมืองรักษ์,ภูมิใจไทย,9,นายชัยชนะ รัตนชัยฤทธิ์,รวมไทยสร้างชาติ,10,นายเกียรติศักดิ์ วรรณพาด,พลวัต,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด,5,ร้อยเอ็ด.05,1,นายสนิท กล้าหาญ,ประชาชน,2,นางสาวรวินดา วรกาญจนบุญ,กล้าธรรม,3,นายวีระชัย จารย์รัตน์,ไทยภักดี,4,นายจิรายุ มณีพันธ์,ประชาธิปัตย์,5,นายชัยวุฒิ เอี่ยมรัศมีกุล,ภูมิใจไทย,6,นางสาวจิราพร สินธุไพร,เพื่อไทย,7,นางสาวสุนิดษา เวฎสุวัณ,พลังประชารัฐ,8,นายเผด็จ สลักศิลป์,รวมไทยสร้างชาติ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด,6,ร้อยเอ็ด.06,1,นายกันตภณ โชคกลางเดือน,รวมไทยสร้างชาติ,2,นายกิตติ สมทรัพย์,ภูมิใจไทย,3,นายสมบัติ ขันโมลี,ประชาธิปัตย์,4,นายทองลี มีหินกอง,เพื่อไทย,5,นายประทีป โสดา,ไทยสร้างไทย,6,นายคารม พลพรกลาง,พลังประชารัฐ,7,นางสาววรานันท์ พิมพ์ดี,ประชาชน,8,นายพิชัย น้ำกระจาย,กล้าธรรม,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด,7,ร้อยเอ็ด.07,1,นายฐาปนา กาสิงห์,ประชาชน,2,นายสุชาติ บุรีรัตน์,ประชาธิปัตย์,3,นางนวรัตน์ พาโคกทม,เพื่อไทย,4,นายชัชวาล แพทยาไทย,ไทยสร้างไทย,5,นายจิระณัฏฐ์ ไชยวารี,รวมไทยสร้างชาติ,6,นายสีดา บุตรนาแพง,เศรษฐกิจ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด,8,ร้อยเอ็ด.08,1,นายนราเอก คำสนาม,ไทยสร้างไทย,2,นายฐิติพงศ์ พันธุ์พาณิชย์,รวมไทยสร้างชาติ,3,นางสาวอรุณทิพย์ สุวรรณนันท์,พลังประชารัฐ,4,พันเอก สุพล พละสุ,เศรษฐกิจ,5,นายพัฒนพงศ์ แก้วแสงใส,พลวัต,6,นางสาวชญาภา สินธุไพร,เพื่อไทย,7,นางสาวสุดาวรรณ์ ดาวเรือง,ประชาธิปัตย์,8,นายพัฒนา พระไชยบุญ,ประชาชน,9,นายธนชัย สินธุไพร,ภูมิใจไทย,10,นายศักดิ์ชัย ราชาวงค์,เสรีรวมไทย,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลพบุรี,1,ลพบุรี.01,1,นางสาวศรีรัตน์ ฤกษ์พิชัย,ไทยสร้างไทย,2,นายยุวภพ กระเป๋าทอง,ประชาธิปัตย์,3,นายพิชัย เกียรติวินัยสกุล,พลังประชารัฐ,4,นายเจตน์สฤษฎิ์ ปัญญาอัศวนิรัญ,รวมไทยสร้างชาติ,5,นางสาวภัทรฤทัย วรปัญญา,ปวงชนไทย,6,นางปวีณา วัชราวรกุล,กล้าธรรม,7,นายประทวน สุทธิอำนวยเดช,เศรษฐกิจ,8,นายนรินทร์ คลังผา,ภูมิใจไทย,9,นายอุบลศักดิ์ บัวหลวงงาม,เพื่อไทย,10,พลโท สิทธิชัย คัตตะพันธ์,โอกาสใหม่,11,นายสาธิต ทวีผล,ประชาชน,,,,,,,,,,,,,,,,,,,,,,,,
ลพบุรี,2,ลพบุรี.02,1,นายณัฐดนัย ชนิตร์วัฒน์,ประชาชน,2,นายธันว์ยากร คำวงศ์,ไทยสร้างไทย,3,นางสาวมัลลิกา จิระพันธุ์วาณิช,ภูมิใจไทย,4,นายณฐพงศ์ นรสิงห์,เศรษฐกิจ,5,นายสิทธิชัย หล่อประสงค์สุข,เพื่อไทย,6,นายพีรพัฒน์ เกิดเอี่ยม,ประชาธิปัตย์,7,นายธนกฤต หงษ์ยนต์,ปวงชนไทย,8,นายรุ่งวิทย์ แจ้งสว่าง,รวมไทยสร้างชาติ,9,นายปัณณทัต มากผล,พลังประชารัฐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลพบุรี,3,ลพบุรี.03,1,นางสาวกัญญาภัค กอกัน,ปวงชนไทย,2,นายพหล วรปัญญา,เพื่อไทย,3,พันเอก สุชาติ คัดสูงเนิน,กล้าธรรม,4,นายพรอนันต์ ไชยชาติ,ประชาธิปัตย์,5,นายสุชาติ ลายน้ำเงิน,พลังประชารัฐ,6,นางสาวกาญจนาพร จิระพันธุ์วาณิช,ภูมิใจไทย,7,นายชัยอนันต์ มานะกุล,รวมไทยสร้างชาติ,8,นายประดิษฐ์ บวรกิติอนันต์,ประชาชน,9,นายเอนก สนามทอง,เศรษฐกิจ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลพบุรี,4,ลพบุรี.04,1,นายพบพล แสงสกุล,รวมไทยสร้างชาติ,2,นายณรงค์ศักดิ์ ตาลช่วง,ภูมิใจไทย,3,นางสาวศิริทิพย์ ผกามาศ,เศรษฐกิจ,4,นายเทียนชัย สุขมั่น,กล้าธรรม,5,นายวรวงศ์ วรปัญญา,เพื่อไทย,6,นางสาวพรรณี บัวรักษา,ประชาธิปัตย์,7,นายสนั่น พรหมสุข,พลังประชารัฐ,8,นายสงกรานต์ แรงกลาง,ประชาชน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลำปาง,1,ลำปาง.01,1,นายอธิวัฒน์ ศรีไชยยานุพันธ์,กล้าธรรม,2,นายบุญเชิด พรมศร,โอกาสใหม่,3,นายชวนิต จันทรสุรินทร์,ภูมิใจไทย,4,นายกิตติกร โล่ห์สุนทร,เพื่อไทย,5,นายนริศ แสงบุญเรือง,ไทยก้าวใหม่,6,ร้อยตำรวจเอก ประสิทธิ์ ทิวงศ์ษา,เศรษฐกิจ,7,นางสาวอมลยา เจนตวนิชย์,ประชาธิปัตย์,8,นางทิพา ปวีณาเสถียร,ประชาชน,9,นายก้องเกียรติ มาทา,รวมไทยสร้างชาติ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลำปาง,2,ลำปาง.02,1,นางสาววิชุดา ว่องวัฒนวิโรจน์,ประชาธิปัตย์,2,นางสาวสุวิภา กุศลจูง,ประชาชน,3,นายศรีพรหม หอมยก,ภูมิใจไทย,4,นายสมบูรณ์ รูปสะอาด,โอกาสใหม่,5,นายดาชัย เอกปฐพี,กล้าธรรม,6,นายธนาธร โล่ห์สุนทร,เพื่อไทย,7,พันเอก สันทัด ภัทรกิตตินนท์,พลังประชารัฐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
